id_service,id_product,id_client,id_employe,quantite,avis,date_service
27105,39,17151,57,3,4,20/06/2019 13:58:19
27106,50,20156,59,9,4,20/06/2019 15:00:27
27107,29,23192,48,3,4,20/06/2019 15:54:23
27108,34,1900,57,4,1,20/06/2019 16:16:13
27109,49,28874,62,5,2,20/06/2019 16:20:50
27110,38,26834,63,9,5,20/06/2019 18:57:05
27111,18,25304,43,5,5,20/06/2019 19:56:04
27112,35,11078,45,2,4,20/06/2019 21:04:15
27113,38,9874,49,8,5,20/06/2019 21:17:52
27114,34,2542,49,2,3,20/06/2019 22:05:22
27115,64,9939,64,6,5,20/06/2019 22:22:54
27116,31,6545,50,1,2,20/06/2019 23:21:54
27117,66,11169,34,9,2,20/06/2019 23:31:43
27118,46,17553,43,3,3,21/06/2019 00:25:53
27119,65,25293,40,4,2,21/06/2019 00:52:34
27120,50,5950,48,3,5,21/06/2019 01:02:38
27121,65,16989,65,3,3,21/06/2019 01:37:23
27122,65,11084,34,9,4,21/06/2019 01:37:34
27123,3,24371,55,9,5,21/06/2019 01:38:00
27124,51,17428,64,8,5,21/06/2019 02:03:22
27125,54,12609,47,3,5,21/06/2019 02:18:09
27126,56,8607,49,5,1,21/06/2019 03:19:06
27127,60,27118,48,4,3,21/06/2019 03:20:31
27128,35,15294,58,1,4,21/06/2019 04:13:07
27129,43,2785,50,8,3,21/06/2019 04:35:32
27130,56,2614,45,1,2,21/06/2019 04:43:32
27131,58,15669,48,4,5,21/06/2019 05:05:17
27132,26,21061,54,8,2,21/06/2019 05:58:28
27133,6,27994,47,2,5,21/06/2019 06:09:57
27134,48,25042,65,9,2,21/06/2019 06:14:04
27135,38,24182,58,2,2,21/06/2019 07:40:28
27136,3,3658,57,1,3,21/06/2019 08:13:04
27137,17,4883,54,7,4,21/06/2019 08:23:54
27138,6,5238,53,7,3,21/06/2019 08:49:49
27139,31,9848,58,3,4,21/06/2019 10:58:44
27140,44,8323,46,9,1,21/06/2019 11:32:09
27141,26,15667,38,7,4,21/06/2019 11:39:18
27142,7,7925,34,7,5,21/06/2019 11:57:18
27143,34,12797,50,6,5,21/06/2019 11:58:44
27144,37,675,37,4,4,21/06/2019 13:07:02
27145,68,19912,65,1,3,21/06/2019 13:47:42
27146,1,29323,43,3,2,21/06/2019 13:51:26
27147,67,1820,67,3,4,21/06/2019 15:45:26
27148,54,28649,40,3,5,21/06/2019 16:47:51
27149,36,9475,45,9,1,21/06/2019 17:30:09
27150,5,28191,50,7,5,21/06/2019 20:33:40
27151,6,25276,49,4,1,21/06/2019 20:48:55
27152,5,9694,37,8,1,21/06/2019 20:56:46
27153,44,29995,45,1,5,21/06/2019 22:10:16
27154,29,28030,56,3,3,21/06/2019 23:02:58
27155,23,14925,48,7,3,21/06/2019 23:43:34
27156,44,7122,42,6,3,21/06/2019 23:56:23
27157,58,26144,52,3,2,22/06/2019 00:11:26
27158,65,20545,63,7,5,22/06/2019 00:39:37
27159,14,7768,41,9,5,22/06/2019 00:49:39
27160,38,24210,46,3,2,22/06/2019 01:28:46
27161,55,1457,52,8,5,22/06/2019 01:46:17
27162,37,14631,47,1,2,22/06/2019 05:07:19
27163,65,28771,36,1,4,22/06/2019 05:13:18
27164,32,6173,55,5,4,22/06/2019 05:32:40
27165,12,27585,61,8,3,22/06/2019 06:29:25
27166,2,22232,55,8,5,22/06/2019 07:42:42
27167,48,10191,48,2,3,22/06/2019 08:55:45
27168,67,9657,67,2,3,22/06/2019 09:01:02
27169,40,18215,64,5,1,22/06/2019 09:19:44
27170,57,9124,65,5,2,22/06/2019 09:36:27
27171,1,1614,50,6,5,22/06/2019 09:55:48
27172,22,24352,60,5,4,22/06/2019 13:11:19
27173,41,1268,53,5,3,22/06/2019 14:00:27
27174,3,29442,60,7,3,22/06/2019 14:30:58
27175,44,24910,54,7,2,22/06/2019 16:35:46
27176,6,13760,43,6,3,22/06/2019 17:17:36
27177,3,14337,58,1,4,22/06/2019 17:35:14
27178,65,22877,54,7,5,22/06/2019 18:27:59
27179,20,6681,51,9,3,22/06/2019 19:28:23
27180,11,3107,65,8,3,22/06/2019 20:17:23
27181,32,3282,54,2,4,22/06/2019 21:01:15
27182,46,21270,37,7,3,22/06/2019 21:22:14
27183,44,3814,40,6,5,22/06/2019 22:52:15
27184,41,19527,51,7,1,22/06/2019 23:45:48
27185,22,21834,47,5,2,23/06/2019 00:17:44
27186,7,28514,59,3,5,23/06/2019 00:34:32
27187,1,26282,61,2,3,23/06/2019 00:57:02
27188,13,23755,34,6,4,23/06/2019 01:38:47
27189,14,21176,61,3,2,23/06/2019 01:40:16
27190,54,8810,59,5,4,23/06/2019 02:28:22
27191,62,20753,59,4,4,23/06/2019 02:47:25
27192,56,2292,37,6,5,23/06/2019 02:55:19
27193,41,25082,42,2,4,23/06/2019 03:41:34
27194,2,40,61,7,2,23/06/2019 03:52:15
27195,58,5830,52,8,5,23/06/2019 04:21:24
27196,39,3822,50,2,5,23/06/2019 04:46:29
27197,9,3643,49,5,4,23/06/2019 05:11:19
27198,5,23073,40,5,3,23/06/2019 05:52:29
27199,28,10695,52,4,5,23/06/2019 05:53:45
27200,63,5423,51,9,3,23/06/2019 07:12:52
27201,55,5746,50,4,2,23/06/2019 07:21:33
27202,18,16763,42,1,3,23/06/2019 07:40:56
27203,67,26408,38,9,2,23/06/2019 07:49:07
27204,24,19293,60,9,4,23/06/2019 08:13:49
27205,8,22899,53,8,3,23/06/2019 08:26:13
27206,53,5749,53,6,4,23/06/2019 08:53:56
27207,20,18831,38,6,5,23/06/2019 09:38:50
27208,31,647,40,6,3,23/06/2019 09:41:19
27209,47,17060,55,9,2,23/06/2019 10:23:53
27210,24,15888,63,3,3,23/06/2019 10:26:31
27211,10,4084,58,1,1,23/06/2019 12:41:46
27212,26,23587,57,2,2,23/06/2019 12:43:01
27213,38,3276,39,8,3,23/06/2019 12:44:42
27214,64,28746,64,9,3,23/06/2019 13:12:58
27215,45,7822,65,2,4,23/06/2019 14:14:32
27216,52,17632,35,3,2,23/06/2019 14:20:47
27217,31,2794,64,8,1,23/06/2019 14:52:37
27218,6,16329,62,6,1,23/06/2019 15:03:45
27219,65,1677,46,5,2,23/06/2019 15:24:25
27220,27,6036,60,1,4,23/06/2019 15:29:32
27221,59,3364,46,7,3,23/06/2019 16:38:16
27222,51,23047,56,5,5,23/06/2019 17:26:26
27223,5,26353,48,3,2,23/06/2019 19:18:21
27224,48,2455,66,5,5,23/06/2019 19:52:33
27225,25,23653,37,8,2,23/06/2019 21:04:27
27226,61,22393,66,4,2,23/06/2019 21:06:12
27227,17,4911,53,3,4,23/06/2019 22:02:16
27228,53,14692,42,1,5,23/06/2019 22:36:25
27229,7,15299,56,1,3,23/06/2019 23:50:35
27230,67,20398,56,6,3,24/06/2019 00:13:05
27231,7,3607,52,4,4,24/06/2019 00:38:10
27232,36,10750,59,9,4,24/06/2019 01:31:16
27233,15,21566,46,9,2,24/06/2019 01:49:42
27234,11,2371,48,8,1,24/06/2019 02:05:38
27235,32,18049,64,4,5,24/06/2019 03:49:09
27236,34,19475,65,7,1,24/06/2019 03:52:51
27237,32,25897,39,5,2,24/06/2019 04:57:46
27238,13,26287,50,2,4,24/06/2019 07:09:50
27239,8,19988,43,6,2,24/06/2019 07:25:35
27240,31,26271,43,8,4,24/06/2019 07:42:07
27241,60,14542,62,9,3,24/06/2019 07:46:33
27242,22,17004,67,3,4,24/06/2019 07:47:16
27243,12,7076,57,8,3,24/06/2019 07:51:17
27244,66,15223,64,3,3,24/06/2019 08:04:38
27245,5,3752,48,7,1,24/06/2019 08:17:01
27246,71,16319,64,5,3,24/06/2019 10:17:05
27247,61,29737,48,3,1,24/06/2019 10:51:04
27248,55,894,47,4,4,24/06/2019 11:16:27
27249,22,19041,54,4,1,24/06/2019 12:00:36
27250,22,14031,59,1,2,24/06/2019 12:21:47
27251,64,5488,59,9,4,24/06/2019 13:03:06
27252,59,3956,42,2,3,24/06/2019 13:11:17
27253,14,7706,55,2,2,24/06/2019 13:28:59
27254,48,27847,48,3,4,24/06/2019 13:45:01
27255,28,17506,38,9,1,24/06/2019 14:05:05
27256,51,342,57,9,3,24/06/2019 14:11:41
27257,62,9585,54,8,2,24/06/2019 14:24:25
27258,54,7064,57,9,1,24/06/2019 16:45:08
27259,3,20234,52,2,5,24/06/2019 16:57:27
27260,64,18938,52,8,2,24/06/2019 18:05:00
27261,68,29844,58,4,2,24/06/2019 18:05:34
27262,48,18470,41,3,1,24/06/2019 18:51:54
27263,50,8255,66,9,3,24/06/2019 19:44:56
27264,9,19983,38,4,5,24/06/2019 20:39:33
27265,68,14396,66,4,2,24/06/2019 21:05:26
27266,45,983,48,5,2,24/06/2019 21:49:18
27267,37,24216,62,3,2,24/06/2019 22:22:33
27268,38,14197,50,6,5,24/06/2019 22:27:11
27269,30,2123,59,2,2,25/06/2019 00:32:54
27270,36,27635,40,2,4,25/06/2019 00:42:12
27271,44,17813,39,4,4,25/06/2019 01:30:08
27272,8,27495,65,6,1,25/06/2019 01:50:36
27273,45,1820,34,9,1,25/06/2019 01:50:37
27274,27,366,55,2,2,25/06/2019 02:10:41
27275,12,2138,48,5,5,25/06/2019 02:46:08
27276,50,15486,59,6,5,25/06/2019 03:21:10
27277,52,14092,64,3,1,25/06/2019 03:35:09
27278,35,7805,44,1,2,25/06/2019 05:34:15
27279,19,21480,50,6,4,25/06/2019 06:11:25
27280,4,12958,48,7,5,25/06/2019 06:29:20
27281,47,29757,38,2,2,25/06/2019 06:39:56
27282,58,6775,49,4,3,25/06/2019 06:44:40
27283,36,12366,49,7,4,25/06/2019 06:54:35
27284,6,696,59,3,3,25/06/2019 09:38:39
27285,11,3220,60,5,3,25/06/2019 10:20:08
27286,49,22502,48,3,5,25/06/2019 10:27:33
27287,11,27391,44,2,3,25/06/2019 10:47:28
27288,41,16743,49,6,1,25/06/2019 11:06:35
27289,46,9792,47,4,2,25/06/2019 11:25:40
27290,19,25543,54,2,1,25/06/2019 11:28:33
27291,53,14098,43,1,1,25/06/2019 14:43:05
27292,31,12317,38,2,4,25/06/2019 15:23:08
27293,51,28228,43,4,3,25/06/2019 16:57:12
27294,39,7311,63,4,4,25/06/2019 17:40:52
27295,31,6957,56,5,4,25/06/2019 19:48:47
27296,58,20937,63,6,5,25/06/2019 19:51:34
27297,67,734,42,8,4,25/06/2019 20:30:28
27298,34,22596,63,6,2,25/06/2019 20:32:45
27299,11,7617,67,8,1,25/06/2019 21:53:06
27300,59,24994,41,9,3,25/06/2019 22:50:07
27301,70,28695,43,9,1,25/06/2019 22:53:00
27302,31,17463,34,1,3,25/06/2019 23:45:32
27303,64,2017,64,5,3,26/06/2019 00:14:48
27304,9,13962,36,9,4,26/06/2019 00:51:19
27305,10,22863,46,3,4,26/06/2019 00:51:59
27306,11,8144,40,3,4,26/06/2019 01:29:26
27307,15,5415,54,9,4,26/06/2019 02:04:18
27308,44,4298,66,6,4,26/06/2019 03:01:36
27309,19,23890,48,7,4,26/06/2019 03:38:08
27310,70,20295,50,2,2,26/06/2019 04:52:09
27311,31,28152,46,8,4,26/06/2019 05:09:38
27312,57,400,62,8,2,26/06/2019 05:23:44
27313,30,22267,54,9,5,26/06/2019 05:54:22
27314,12,20966,65,1,1,26/06/2019 06:35:17
27315,36,14334,40,5,5,26/06/2019 06:58:04
27316,10,15478,64,2,2,26/06/2019 07:18:44
27317,68,1897,34,7,4,26/06/2019 07:42:16
27318,46,2021,44,8,3,26/06/2019 07:49:35
27319,61,2987,50,9,4,26/06/2019 08:24:29
27320,70,4926,44,3,2,26/06/2019 09:25:23
27321,17,21567,61,5,5,26/06/2019 09:27:42
27322,21,22978,63,6,3,26/06/2019 09:39:19
27323,43,3304,64,1,3,26/06/2019 10:03:19
27324,52,15159,40,7,3,26/06/2019 10:38:21
27325,15,15050,63,4,5,26/06/2019 10:44:09
27326,49,13120,42,2,2,26/06/2019 10:45:50
27327,58,26579,42,1,3,26/06/2019 11:10:56
27328,25,28987,54,6,1,26/06/2019 12:05:13
27329,36,16847,52,3,2,26/06/2019 12:14:09
27330,19,21986,37,7,2,26/06/2019 12:16:26
27331,59,1223,54,5,3,26/06/2019 12:34:18
27332,43,1250,51,3,3,26/06/2019 12:46:41
27333,49,19173,50,9,4,26/06/2019 12:52:47
27334,15,8479,44,9,4,26/06/2019 13:15:26
27335,69,12881,54,2,3,26/06/2019 13:20:00
27336,66,4466,47,4,2,26/06/2019 13:20:01
27337,56,1789,37,3,1,26/06/2019 13:49:35
27338,3,24867,53,5,5,26/06/2019 14:58:25
27339,6,26552,36,2,3,26/06/2019 15:25:06
27340,7,3291,41,5,2,26/06/2019 16:10:16
27341,18,10940,52,4,3,26/06/2019 19:08:11
27342,28,23824,59,3,4,26/06/2019 19:48:21
27343,26,11180,34,7,4,26/06/2019 21:07:08
27344,56,4077,50,4,5,26/06/2019 21:31:27
27345,9,24971,62,9,4,26/06/2019 22:24:42
27346,11,15051,44,6,5,26/06/2019 22:49:20
27347,16,12351,64,4,3,26/06/2019 23:01:19
27348,69,18434,56,6,3,26/06/2019 23:18:48
27349,14,22403,60,7,4,26/06/2019 23:58:39
27350,28,23202,43,6,5,27/06/2019 00:24:35
27351,54,10924,40,4,4,27/06/2019 00:52:31
27352,42,21782,63,3,4,27/06/2019 01:55:43
27353,58,29898,45,8,2,27/06/2019 02:35:25
27354,27,7805,66,8,5,27/06/2019 02:48:23
27355,27,23132,34,1,3,27/06/2019 02:54:12
27356,58,24176,52,3,4,27/06/2019 03:13:32
27357,16,841,43,7,2,27/06/2019 03:19:11
27358,19,15338,44,8,5,27/06/2019 03:19:20
27359,20,13157,41,1,5,27/06/2019 03:46:57
27360,53,1973,37,6,4,27/06/2019 06:45:59
27361,29,15698,57,9,5,27/06/2019 06:47:25
27362,5,16740,35,2,1,27/06/2019 07:25:41
27363,25,3402,52,9,5,27/06/2019 07:57:06
27364,23,29928,61,1,1,27/06/2019 08:34:00
27365,58,22294,61,3,2,27/06/2019 09:41:38
27366,35,9582,50,7,4,27/06/2019 09:41:40
27367,54,25548,46,8,5,27/06/2019 09:47:03
27368,52,27062,40,1,1,27/06/2019 10:47:36
27369,5,6479,61,6,5,27/06/2019 10:56:21
27370,70,28756,44,9,3,27/06/2019 11:12:13
27371,33,15405,53,7,2,27/06/2019 11:30:13
27372,41,21148,54,5,1,27/06/2019 12:26:20
27373,48,15055,52,7,3,27/06/2019 13:49:55
27374,35,19855,42,1,4,27/06/2019 16:17:42
27375,66,15158,35,5,2,27/06/2019 17:09:06
27376,41,336,57,7,3,27/06/2019 17:25:11
27377,49,19214,45,9,5,27/06/2019 17:38:03
27378,39,16860,51,7,4,27/06/2019 17:51:47
27379,28,3062,59,5,2,27/06/2019 18:22:47
27380,38,22486,43,8,5,27/06/2019 18:27:37
27381,33,16704,55,5,3,27/06/2019 20:03:15
27382,39,1584,35,8,2,27/06/2019 21:54:10
27383,22,11388,53,2,4,27/06/2019 22:34:02
27384,68,19385,49,3,1,28/06/2019 00:57:02
27385,46,5634,36,3,3,28/06/2019 01:49:02
27386,30,29719,57,3,4,28/06/2019 02:25:51
27387,67,16770,52,1,4,28/06/2019 02:26:52
27388,29,404,43,3,4,28/06/2019 02:41:57
27389,39,13868,47,4,4,28/06/2019 03:15:55
27390,33,14609,45,1,5,28/06/2019 03:53:45
27391,20,7005,58,5,1,28/06/2019 04:58:01
27392,33,13519,59,1,5,28/06/2019 05:19:15
27393,20,8415,60,9,2,28/06/2019 05:26:00
27394,47,15689,50,9,1,28/06/2019 05:27:25
27395,4,6731,34,5,5,28/06/2019 05:44:37
27396,39,8601,37,1,1,28/06/2019 07:21:28
27397,49,24216,50,5,2,28/06/2019 08:20:35
27398,14,10547,42,2,3,28/06/2019 10:12:16
27399,20,8253,62,3,1,28/06/2019 11:52:05
27400,32,9857,65,5,1,28/06/2019 12:27:47
27401,13,21760,65,1,2,28/06/2019 13:39:35
27402,56,29311,57,2,4,28/06/2019 13:44:14
27403,34,19993,35,8,2,28/06/2019 14:00:33
27404,20,17814,61,4,4,28/06/2019 14:15:16
27405,54,20096,46,3,4,28/06/2019 14:56:08
27406,60,26442,43,7,3,28/06/2019 16:31:51
27407,63,19748,51,2,1,28/06/2019 17:28:34
27408,52,27646,60,7,2,28/06/2019 17:34:06
27409,55,16337,55,5,4,28/06/2019 18:08:49
27410,61,23672,56,5,3,28/06/2019 18:26:06
27411,38,23259,45,8,4,28/06/2019 18:35:59
27412,44,29045,38,2,2,28/06/2019 18:36:17
27413,43,20001,43,1,2,28/06/2019 18:49:34
27414,6,2097,55,3,3,28/06/2019 18:57:32
27415,2,13125,59,6,1,28/06/2019 20:24:17
27416,62,4871,47,6,2,28/06/2019 20:25:18
27417,39,24671,42,4,2,28/06/2019 21:19:56
27418,7,4975,48,4,4,28/06/2019 22:00:28
27419,41,6149,64,4,2,28/06/2019 23:06:21
27420,3,28012,53,1,4,28/06/2019 23:53:01
27421,4,16022,61,6,2,29/06/2019 01:01:31
27422,45,20393,38,4,2,29/06/2019 01:35:38
27423,30,6927,49,5,4,29/06/2019 02:44:31
27424,10,8483,48,7,5,29/06/2019 03:29:50
27425,45,29222,64,4,3,29/06/2019 03:48:05
27426,51,23470,52,8,4,29/06/2019 04:27:03
27427,43,8316,63,4,4,29/06/2019 04:34:31
27428,46,24686,67,4,3,29/06/2019 04:42:45
27429,12,6567,45,7,4,29/06/2019 04:44:02
27430,9,11805,60,7,4,29/06/2019 05:23:51
27431,44,14927,39,6,2,29/06/2019 05:45:14
27432,28,23965,61,5,3,29/06/2019 06:31:30
27433,63,6556,43,7,4,29/06/2019 09:00:01
27434,11,3035,67,6,1,29/06/2019 09:55:26
27435,58,19173,34,7,2,29/06/2019 10:33:51
27436,21,24920,64,7,1,29/06/2019 12:18:48
27437,26,7372,43,7,3,29/06/2019 12:24:06
27438,7,8496,46,5,3,29/06/2019 13:12:30
27439,42,24939,40,4,3,29/06/2019 14:08:38
27440,43,22504,57,2,1,29/06/2019 14:55:41
27441,34,26700,42,7,3,29/06/2019 14:56:54
27442,24,12644,45,5,3,29/06/2019 15:00:35
27443,47,13408,47,6,3,29/06/2019 15:50:12
27444,5,24280,36,8,3,29/06/2019 16:04:12
27445,17,17318,50,1,4,29/06/2019 16:58:29
27446,60,12,64,5,5,29/06/2019 18:53:28
27447,70,26933,47,4,5,29/06/2019 18:55:58
27448,52,22137,46,1,3,29/06/2019 19:09:26
27449,59,299,64,2,3,29/06/2019 19:59:35
27450,19,19801,43,1,3,29/06/2019 20:04:09
27451,34,12267,44,4,5,29/06/2019 20:16:56
27452,32,3246,44,1,4,29/06/2019 22:33:17
27453,45,10502,53,7,4,29/06/2019 22:47:46
27454,18,2871,59,5,2,30/06/2019 00:43:03
27455,28,24033,51,2,4,30/06/2019 01:14:56
27456,59,29017,46,7,3,30/06/2019 01:47:32
27457,63,26603,46,7,5,30/06/2019 01:57:53
27458,66,24008,63,6,3,30/06/2019 03:52:15
27459,49,25509,60,2,1,30/06/2019 03:54:20
27460,5,14208,44,7,3,30/06/2019 04:52:43
27461,50,3056,61,1,2,30/06/2019 05:03:44
27462,40,8984,55,3,2,30/06/2019 05:27:57
27463,26,16698,54,3,3,30/06/2019 06:10:33
27464,13,25768,47,4,3,30/06/2019 06:46:38
27465,43,5766,50,8,1,30/06/2019 07:16:25
27466,51,16174,37,1,5,30/06/2019 07:51:50
27467,71,16102,46,6,2,30/06/2019 07:54:32
27468,64,4628,40,8,4,30/06/2019 08:00:57
27469,65,23353,52,1,2,30/06/2019 08:26:47
27470,9,23197,37,4,2,30/06/2019 08:35:42
27471,46,23067,40,4,2,30/06/2019 08:59:55
27472,21,10769,41,2,5,30/06/2019 10:00:43
27473,26,18986,65,2,4,30/06/2019 10:12:52
27474,67,2748,61,8,4,30/06/2019 11:07:00
27475,66,13058,35,3,2,30/06/2019 11:21:42
27476,48,21521,54,9,2,30/06/2019 11:56:48
27477,39,25792,55,4,4,30/06/2019 12:34:05
27478,3,2928,54,9,4,30/06/2019 13:49:55
27479,30,23175,44,6,1,30/06/2019 15:43:41
27480,62,7996,55,9,1,30/06/2019 18:00:25
27481,20,971,34,1,3,30/06/2019 20:00:32
27482,5,15291,60,1,2,30/06/2019 23:35:46
27483,18,729,51,4,3,30/06/2019 23:44:59
27484,62,2997,37,1,2,01/07/2019 00:38:16
27485,66,28755,44,1,5,01/07/2019 01:15:55
27486,36,14487,56,8,4,01/07/2019 01:20:21
27487,27,26771,61,9,5,01/07/2019 01:56:23
27488,61,28196,40,3,2,01/07/2019 03:43:42
27489,54,27886,44,4,3,01/07/2019 03:56:19
27490,46,8441,59,4,5,01/07/2019 04:47:48
27491,55,24034,55,5,4,01/07/2019 05:50:37
27492,43,15508,38,9,1,01/07/2019 05:57:11
27493,27,6142,44,1,5,01/07/2019 06:32:10
27494,43,18956,50,9,2,01/07/2019 06:34:46
27495,50,24876,48,5,5,01/07/2019 07:16:18
27496,33,23499,48,7,5,01/07/2019 07:25:03
27497,42,3697,59,8,5,01/07/2019 07:35:38
27498,12,1871,48,7,5,01/07/2019 08:23:52
27499,40,24711,55,1,5,01/07/2019 11:41:34
27500,42,10323,62,8,2,01/07/2019 12:00:46
27501,67,29626,56,8,5,01/07/2019 12:37:57
27502,51,12744,47,6,5,01/07/2019 12:49:03
27503,13,15906,42,9,1,01/07/2019 14:30:04
27504,11,27276,53,1,1,01/07/2019 14:38:03
27505,43,25390,59,4,5,01/07/2019 15:06:30
27506,25,17947,60,9,5,01/07/2019 16:14:46
27507,40,8500,59,1,5,01/07/2019 17:03:17
27508,33,13030,52,9,3,01/07/2019 21:42:32
27509,69,3381,35,9,4,01/07/2019 21:50:08
27510,45,14109,65,1,4,01/07/2019 22:12:23
27511,51,25097,37,5,3,01/07/2019 22:42:18
27512,44,20228,46,3,2,02/07/2019 00:26:02
27513,55,24657,66,2,5,02/07/2019 00:38:16
27514,30,5471,36,6,3,02/07/2019 00:51:54
27515,66,13689,58,5,4,02/07/2019 01:21:18
27516,40,23248,41,9,5,02/07/2019 01:44:11
27517,42,7614,36,2,3,02/07/2019 03:03:54
27518,10,27782,51,3,2,02/07/2019 04:06:32
27519,34,6189,35,4,3,02/07/2019 04:07:17
27520,4,9091,63,3,1,02/07/2019 06:58:13
27521,11,29187,46,9,3,02/07/2019 07:16:47
27522,60,9223,65,9,4,02/07/2019 07:57:02
27523,46,8936,46,3,3,02/07/2019 08:56:53
27524,46,19411,51,9,4,02/07/2019 09:49:35
27525,6,19462,48,7,2,02/07/2019 10:04:32
27526,42,7337,38,2,1,02/07/2019 10:12:26
27527,41,6645,52,7,5,02/07/2019 10:23:04
27528,25,13409,50,2,2,02/07/2019 12:09:18
27529,13,5855,58,5,3,02/07/2019 13:19:39
27530,1,13915,60,3,2,02/07/2019 14:33:04
27531,35,27310,41,1,2,02/07/2019 15:22:05
27532,14,15140,46,3,5,02/07/2019 16:15:14
27533,12,27187,40,4,2,02/07/2019 17:17:25
27534,48,673,53,7,2,02/07/2019 17:40:55
27535,43,27548,57,5,2,02/07/2019 17:50:50
27536,7,21197,49,2,4,02/07/2019 18:06:11
27537,48,22549,46,3,1,02/07/2019 20:51:34
27538,31,1518,64,8,4,02/07/2019 20:59:09
27539,28,18803,41,6,4,02/07/2019 20:59:21
27540,15,14215,47,8,4,02/07/2019 21:42:10
27541,49,24948,54,9,1,02/07/2019 22:45:38
27542,7,15620,34,1,3,02/07/2019 23:31:20
27543,70,25629,65,8,4,02/07/2019 23:33:57
27544,20,13448,44,5,5,02/07/2019 23:52:39
27545,37,12030,59,9,1,03/07/2019 00:16:45
27546,37,11777,52,3,3,03/07/2019 00:43:55
27547,62,22013,38,1,4,03/07/2019 01:19:34
27548,41,7364,36,8,3,03/07/2019 01:39:21
27549,17,6868,43,7,3,03/07/2019 03:12:54
27550,25,24094,43,7,2,03/07/2019 03:33:41
27551,65,13631,65,2,5,03/07/2019 03:55:06
27552,46,16678,61,9,5,03/07/2019 04:22:33
27553,1,17283,35,7,1,03/07/2019 04:31:04
27554,2,26918,53,4,2,03/07/2019 06:20:09
27555,17,2851,48,6,4,03/07/2019 06:21:05
27556,5,17701,65,2,1,03/07/2019 07:57:21
27557,31,21709,48,3,3,03/07/2019 08:05:18
27558,7,4733,34,9,1,03/07/2019 08:49:42
27559,56,26534,62,8,4,03/07/2019 08:51:03
27560,10,19798,67,4,5,03/07/2019 10:11:54
27561,11,21495,47,2,5,03/07/2019 10:34:57
27562,41,19267,59,3,4,03/07/2019 13:14:42
27563,16,18472,46,3,2,03/07/2019 13:19:09
27564,17,17598,44,5,4,03/07/2019 14:43:58
27565,21,22440,52,7,4,03/07/2019 15:06:39
27566,65,19264,41,4,1,03/07/2019 15:27:26
27567,50,9084,50,4,4,03/07/2019 17:30:57
27568,3,7451,54,7,5,03/07/2019 17:45:09
27569,62,11001,44,5,1,03/07/2019 17:45:44
27570,22,19434,36,2,5,03/07/2019 17:50:13
27571,17,16769,38,1,3,03/07/2019 17:54:58
27572,44,24374,61,6,5,03/07/2019 17:56:19
27573,29,14799,62,4,2,03/07/2019 18:30:43
27574,63,25838,36,6,4,03/07/2019 18:36:19
27575,48,7437,41,5,3,03/07/2019 18:47:51
27576,54,18038,44,2,5,03/07/2019 19:57:51
27577,33,18442,67,3,1,03/07/2019 20:06:54
27578,9,5066,63,6,1,03/07/2019 20:09:10
27579,38,27050,38,7,5,03/07/2019 20:25:50
27580,12,11471,36,3,2,03/07/2019 20:58:03
27581,14,15260,46,4,2,03/07/2019 21:08:46
27582,54,5609,67,8,1,03/07/2019 21:33:43
27583,41,27329,42,3,3,03/07/2019 21:39:03
27584,43,701,36,2,1,03/07/2019 22:16:07
27585,22,25818,55,7,1,03/07/2019 22:53:49
27586,23,23384,37,7,1,03/07/2019 22:58:43
27587,56,15208,37,2,4,03/07/2019 23:42:45
27588,36,15286,64,5,2,04/07/2019 01:13:34
27589,32,698,58,3,5,04/07/2019 01:36:43
27590,59,27954,53,2,1,04/07/2019 02:38:52
27591,69,10733,59,2,5,04/07/2019 04:20:28
27592,36,18708,36,1,3,04/07/2019 06:16:58
27593,42,29113,62,2,4,04/07/2019 06:17:17
27594,43,29140,65,3,3,04/07/2019 07:42:04
27595,20,28463,58,6,5,04/07/2019 08:27:54
27596,53,21742,34,4,2,04/07/2019 08:59:17
27597,30,4785,50,5,5,04/07/2019 09:14:17
27598,62,29817,46,8,5,04/07/2019 09:50:58
27599,12,128,40,5,3,04/07/2019 09:59:59
27600,23,27760,45,1,3,04/07/2019 10:26:35
27601,20,7991,65,3,3,04/07/2019 11:18:10
27602,69,22294,63,9,3,04/07/2019 13:00:49
27603,67,28344,61,9,5,04/07/2019 14:40:58
27604,47,1037,67,3,5,04/07/2019 15:18:24
27605,50,10818,40,7,2,04/07/2019 16:12:56
27606,6,922,44,1,1,04/07/2019 16:15:55
27607,69,27948,40,6,3,04/07/2019 16:22:27
27608,42,26574,59,6,5,04/07/2019 16:38:55
27609,38,16355,64,4,3,04/07/2019 18:36:17
27610,2,9085,41,6,4,04/07/2019 18:46:01
27611,36,22707,60,2,3,04/07/2019 19:11:26
27612,40,27549,45,9,5,04/07/2019 19:11:55
27613,3,16524,65,2,2,04/07/2019 19:28:30
27614,43,3525,66,7,5,04/07/2019 19:43:35
27615,7,14458,64,2,3,04/07/2019 19:45:01
27616,13,25327,64,1,4,04/07/2019 21:43:11
27617,3,19929,60,8,5,04/07/2019 21:44:49
27618,69,25479,65,4,2,04/07/2019 22:05:47
27619,22,11584,36,4,5,04/07/2019 22:08:52
27620,50,18236,58,6,5,04/07/2019 22:12:01
27621,31,7059,65,9,4,04/07/2019 22:37:28
27622,53,15228,46,4,3,04/07/2019 23:29:30
